without bias model results (i/p->1, o/p->2 (expected));

w/o eps: 0.000202, w/t eps: 0.000197, w: 1.994265
w/o eps: 0.000197, w/t eps: 0.000193, w: 1.994328
w/o eps: 0.000193, w/t eps: 0.000189, w: 1.994390
w/o eps: 0.000189, w/t eps: 0.000185, w: 1.994451
w/o eps: 0.000185, w/t eps: 0.000181, w: 1.994511
w/o eps: 0.000181, w/t eps: 0.000177, w: 1.994571
w/o eps: 0.000177, w/t eps: 0.000173, w: 1.994630
w/o eps: 0.000173, w/t eps: 0.000169, w: 1.994689
w/o eps: 0.000169, w/t eps: 0.000166, w: 1.994747
w/o eps: 0.000166, w/t eps: 0.000162, w: 1.994804
w/o eps: 0.000162, w/t eps: 0.000159, w: 1.994860
w/o eps: 0.000159, w/t eps: 0.000155, w: 1.994916
w/o eps: 0.000155, w/t eps: 0.000152, w: 1.994971
w/o eps: 0.000152, w/t eps: 0.000149, w: 1.995025
w/o eps: 0.000149, w/t eps: 0.000145, w: 1.995079
w/o eps: 0.000145, w/t eps: 0.000142, w: 1.995132
w/o eps: 0.000142, w/t eps: 0.000139, w: 1.995184
w/o eps: 0.000139, w/t eps: 0.000136, w: 1.995236
w/o eps: 0.000136, w/t eps: 0.000133, w: 1.995287
w/o eps: 0.000133, w/t eps: 0.000130, w: 1.995338
w/o eps: 0.000130, w/t eps: 0.000128, w: 1.995388
w/o eps: 0.000128, w/t eps: 0.000125, w: 1.995437
w/o eps: 0.000125, w/t eps: 0.000122, w: 1.995486
w/o eps: 0.000122, w/t eps: 0.000120, w: 1.995534
w/o eps: 0.000120, w/t eps: 0.000117, w: 1.995581
w/o eps: 0.000117, w/t eps: 0.000115, w: 1.995628
w/o eps: 0.000115, w/t eps: 0.000112, w: 1.995675
w/o eps: 0.000112, w/t eps: 0.000110, w: 1.995721
w/o eps: 0.000110, w/t eps: 0.000108, w: 1.995766
w/o eps: 0.000108, w/t eps: 0.000105, w: 1.995811
w/o eps: 0.000105, w/t eps: 0.000103, w: 1.995855
w/o eps: 0.000103, w/t eps: 0.000101, w: 1.995899
w/o eps: 0.000101, w/t eps: 0.000099, w: 1.995942
w/o eps: 0.000099, w/t eps: 0.000097, w: 1.995985
w/o eps: 0.000097, w/t eps: 0.000095, w: 1.996027
w/o eps: 0.000095, w/t eps: 0.000093, w: 1.996069
w/o eps: 0.000093, w/t eps: 0.000091, w: 1.996110
w/o eps: 0.000091, w/t eps: 0.000089, w: 1.996150
w/o eps: 0.000089, w/t eps: 0.000087, w: 1.996191
w/o eps: 0.000087, w/t eps: 0.000085, w: 1.996230
w/o eps: 0.000085, w/t eps: 0.000083, w: 1.996270
w/o eps: 0.000083, w/t eps: 0.000082, w: 1.996308
w/o eps: 0.000082, w/t eps: 0.000080, w: 1.996347
w/o eps: 0.000080, w/t eps: 0.000078, w: 1.996384
w/o eps: 0.000078, w/t eps: 0.000077, w: 1.996422
w/o eps: 0.000077, w/t eps: 0.000075, w: 1.996459
w/o eps: 0.000075, w/t eps: 0.000074, w: 1.996495
w/o eps: 0.000074, w/t eps: 0.000072, w: 1.996531
w/o eps: 0.000072, w/t eps: 0.000071, w: 1.996567
w/o eps: 0.000071, w/t eps: 0.000069, w: 1.996602
w/o eps: 0.000069, w/t eps: 0.000068, w: 1.996637
w/o eps: 0.000068, w/t eps: 0.000066, w: 1.996671
w/o eps: 0.000066, w/t eps: 0.000065, w: 1.996705
w/o eps: 0.000065, w/t eps: 0.000064, w: 1.996739
w/o eps: 0.000064, w/t eps: 0.000063, w: 1.996772
w/o eps: 0.000063, w/t eps: 0.000061, w: 1.996805
w/o eps: 0.000061, w/t eps: 0.000060, w: 1.996837
w/o eps: 0.000060, w/t eps: 0.000059, w: 1.996869
w/o eps: 0.000059, w/t eps: 0.000058, w: 1.996900
w/o eps: 0.000058, w/t eps: 0.000056, w: 1.996932
w/o eps: 0.000056, w/t eps: 0.000055, w: 1.996963
w/o eps: 0.000055, w/t eps: 0.000054, w: 1.996993
w/o eps: 0.000054, w/t eps: 0.000053, w: 1.997023
w/o eps: 0.000053, w/t eps: 0.000052, w: 1.997053
w/o eps: 0.000052, w/t eps: 0.000051, w: 1.997082
w/o eps: 0.000051, w/t eps: 0.000050, w: 1.997111
--------------------------------------------------
w: 1.997111


with bias model (i/p->1, o/p->2 (expected));

cost = 402.402069, w = 9.753554, b = 1.290715
cost = 391.697144, w = 9.655318, b = 1.257084
cost = 381.275208, w = 9.558364, b = 1.223942
cost = 371.131500, w = 9.462722, b = 1.191227
cost = 361.255707, w = 9.368331, b = 1.158970
cost = 351.645294, w = 9.275222, b = 1.127171
cost = 342.291168, w = 9.183364, b = 1.095799
cost = 333.189056, w = 9.092757, b = 1.064885
cost = 324.326660, w = 9.003341, b = 1.034367
cost = 315.699280, w = 8.915114, b = 1.004246
cost = 307.306458, w = 8.828109, b = 0.974583
cost = 299.133972, w = 8.742232, b = 0.945317
cost = 291.179993, w = 8.657516, b = 0.916447
cost = 283.438416, w = 8.573928, b = 0.888005
cost = 275.900818, w = 8.491439, b = 0.859929
cost = 268.560699, w = 8.410018, b = 0.832219
cost = 261.418945, w = 8.329726, b = 0.804875
cost = 254.465240, w = 8.250472, b = 0.777928
cost = 247.701630, w = 8.172332, b = 0.751378
cost = 241.114960, w = 8.095199, b = 0.725178
cost = 234.702484, w = 8.019088, b = 0.699315
cost = 228.463715, w = 7.944030, b = 0.673817
cost = 222.391403, w = 7.869979, b = 0.648671
cost = 216.481842, w = 7.796935, b = 0.623860
cost = 210.729889, w = 7.724868, b = 0.599400
cost = 205.132401, w = 7.653777, b = 0.575291
cost = 199.683762, w = 7.583632, b = 0.551518
cost = 194.379242, w = 7.514419, b = 0.528050
cost = 189.215302, w = 7.446120, b = 0.504902
cost = 184.189438, w = 7.378737, b = 0.482090
cost = 179.296219, w = 7.312240, b = 0.459584
cost = 174.534302, w = 7.246642, b = 0.437397
cost = 169.900681, w = 7.181945, b = 0.415516
cost = 165.387650, w = 7.118072, b = 0.393925
cost = 160.995987, w = 7.055068, b = 0.372639
cost = 156.721359, w = 6.992904, b = 0.351658
cost = 152.561111, w = 6.931579, b = 0.330967
cost = 148.511993, w = 6.871078, b = 0.310566
cost = 144.570587, w = 6.811385, b = 0.290440
cost = 140.734131, w = 6.752486, b = 0.270604
cost = 136.999344, w = 6.694366, b = 0.251042
cost = 133.363922, w = 6.637023, b = 0.231740
cost = 129.826385, w = 6.580459, b = 0.212727
cost = 126.380325, w = 6.524611, b = 0.193944
cost = 123.027100, w = 6.469527, b = 0.175427
cost = 119.762512, w = 6.415168, b = 0.157162
cost = 116.585327, w = 6.361541, b = 0.139157
cost = 113.493385, w = 6.308639, b = 0.121411
cost = 110.483910, w = 6.256446, b = 0.103909
cost = 107.554977, w = 6.204955, b = 0.086659
cost = 104.703674, w = 6.154143, b = 0.069653
cost = 101.928085, w = 6.104011, b = 0.052868
cost = 99.226318, w = 6.054542, b = 0.036328
cost = 96.596283, w = 6.005729, b = 0.020016
cost = 94.036522, w = 5.957572, b = 0.003933
cost = 91.544449, w = 5.910048, b = -0.011928
cost = 89.119522, w = 5.863173, b = -0.027561
cost = 86.759209, w = 5.816924, b = -0.042972
cost = 84.461533, w = 5.771285, b = -0.058162
cost = 82.224670, w = 5.726249, b = -0.073146
cost = 80.047409, w = 5.681815, b = -0.087924
cost = 77.928329, w = 5.637977, b = -0.102489
cost = 75.865822, w = 5.594726, b = -0.116848
cost = 73.858315, w = 5.552054, b = -0.131008
cost = 71.904175, w = 5.509948, b = -0.144962
cost = 70.002220, w = 5.468406, b = -0.158718
cost = 68.150589, w = 5.427413, b = -0.172290
cost = 66.348068, w = 5.386962, b = -0.185672
cost = 64.593475, w = 5.347045, b = -0.198856
cost = 62.885651, w = 5.307662, b = -0.211856
cost = 61.223743, w = 5.268813, b = -0.224666
cost = 59.606056, w = 5.230483, b = -0.237300
cost = 58.031654, w = 5.192668, b = -0.249752
cost = 56.498955, w = 5.155353, b = -0.262031
cost = 55.006908, w = 5.118529, b = -0.274135
cost = 53.554955, w = 5.082206, b = -0.286064
cost = 52.141491, w = 5.046363, b = -0.297828
cost = 50.765644, w = 5.010997, b = -0.309425
cost = 49.426491, w = 4.976104, b = -0.320858
cost = 48.123070, w = 4.941676, b = -0.332122
cost = 46.854286, w = 4.907706, b = -0.343231
cost = 45.619225, w = 4.874187, b = -0.354179
cost = 44.416927, w = 4.841109, b = -0.364971
cost = 43.246651, w = 4.808475, b = -0.375614
cost = 42.107433, w = 4.776271, b = -0.386104
cost = 40.998493, w = 4.744494, b = -0.396446
cost = 39.919220, w = 4.713145, b = -0.406639
cost = 38.868778, w = 4.682216, b = -0.416683
cost = 37.846169, w = 4.651694, b = -0.426586
cost = 36.850613, w = 4.621573, b = -0.436347
cost = 35.881676, w = 4.591857, b = -0.445968
cost = 34.938423, w = 4.562533, b = -0.455455
cost = 34.020409, w = 4.533603, b = -0.464801
cost = 33.126869, w = 4.505057, b = -0.474010
cost = 32.257034, w = 4.476890, b = -0.483089
cost = 31.410328, w = 4.449096, b = -0.492038
cost = 30.586340, w = 4.421676, b = -0.500850
cost = 29.784119, w = 4.394616, b = -0.509542
cost = 29.003174, w = 4.367913, b = -0.518108
cost = 28.243063, w = 4.341567, b = -0.526550
cost = 27.503204, w = 4.315572, b = -0.534870
cost = 26.783045, w = 4.289922, b = -0.543067
cost = 26.082073, w = 4.264613, b = -0.551145
cost = 25.399725, w = 4.239640, b = -0.559108
cost = 24.735546, w = 4.214999, b = -0.566955
cost = 24.089031, w = 4.190684, b = -0.574686
cost = 23.459797, w = 4.166696, b = -0.582304
cost = 22.847218, w = 4.143022, b = -0.589811
cost = 22.251080, w = 4.119666, b = -0.597202
cost = 21.670664, w = 4.096616, b = -0.604490
cost = 21.105785, w = 4.073874, b = -0.611667
cost = 20.555925, w = 4.051435, b = -0.618740
cost = 20.020697, w = 4.029292, b = -0.625707
cost = 19.499660, w = 4.007442, b = -0.632574
cost = 18.992540, w = 3.985883, b = -0.639337
cost = 18.498871, w = 3.964608, b = -0.646001
cost = 18.018333, w = 3.943616, b = -0.652568
cost = 17.550571, w = 3.922902, b = -0.659040
cost = 17.095264, w = 3.902463, b = -0.665414
cost = 16.652073, w = 3.882295, b = -0.671693
cost = 16.220667, w = 3.862393, b = -0.677879
cost = 15.800723, w = 3.842755, b = -0.683973
cost = 15.391935, w = 3.823377, b = -0.689976
cost = 14.993937, w = 3.804250, b = -0.695889
cost = 14.606565, w = 3.785378, b = -0.701713
cost = 14.229500, w = 3.766758, b = -0.707453
cost = 13.862436, w = 3.748382, b = -0.713104
cost = 13.505176, w = 3.730251, b = -0.718671
cost = 13.157341, w = 3.712358, b = -0.724159
cost = 12.818851, w = 3.694705, b = -0.729560
cost = 12.489348, w = 3.677285, b = -0.734880
cost = 12.168577, w = 3.660094, b = -0.740120
cost = 11.856282, w = 3.643127, b = -0.745282
cost = 11.552309, w = 3.626386, b = -0.750363
cost = 11.256399, w = 3.609864, b = -0.755368
cost = 10.968335, w = 3.593560, b = -0.760298
cost = 10.687953, w = 3.577473, b = -0.765152
cost = 10.415017, w = 3.561598, b = -0.769934
cost = 10.149355, w = 3.545933, b = -0.774639
cost = 9.890741, w = 3.530475, b = -0.779275
cost = 9.639053, w = 3.515224, b = -0.783839
cost = 9.394008, w = 3.500171, b = -0.788332
cost = 9.155469, w = 3.485316, b = -0.792758
cost = 8.923277, w = 3.470658, b = -0.797114
cost = 8.697243, w = 3.456193, b = -0.801404
cost = 8.477219, w = 3.441918, b = -0.805625
cost = 8.263071, w = 3.427835, b = -0.809783
cost = 8.054632, w = 3.413938, b = -0.813876
cost = 7.851676, w = 3.400220, b = -0.817905
cost = 7.654143, w = 3.386685, b = -0.821871
cost = 7.461820, w = 3.373326, b = -0.825775
cost = 7.274621, w = 3.360145, b = -0.829620
cost = 7.092383, w = 3.347136, b = -0.833404
cost = 6.914999, w = 3.334300, b = -0.837127
cost = 6.742316, w = 3.321631, b = -0.840792
cost = 6.574248, w = 3.309131, b = -0.844397
cost = 6.410624, w = 3.296794, b = -0.847943
cost = 6.251343, w = 3.284620, b = -0.851437
cost = 6.096275, w = 3.272604, b = -0.854875
cost = 5.945333, w = 3.260748, b = -0.858257
cost = 5.798395, w = 3.249047, b = -0.861586
cost = 5.655381, w = 3.237501, b = -0.864859
cost = 5.516141, w = 3.226106, b = -0.868081
cost = 5.380595, w = 3.214859, b = -0.871249
cost = 5.248637, w = 3.203761, b = -0.874369
cost = 5.120186, w = 3.192808, b = -0.877437
cost = 4.995139, w = 3.181999, b = -0.880455
cost = 4.873406, w = 3.171330, b = -0.883423
cost = 4.754916, w = 3.160804, b = -0.886343
cost = 4.639564, w = 3.150415, b = -0.889215
cost = 4.527260, w = 3.140161, b = -0.892041
cost = 4.417946, w = 3.130042, b = -0.894816
cost = 4.311523, w = 3.120056, b = -0.897549
cost = 4.207921, w = 3.110199, b = -0.900234
cost = 4.107058, w = 3.100472, b = -0.902876
cost = 4.008875, w = 3.090873, b = -0.905474
cost = 3.913292, w = 3.081398, b = -0.908028
cost = 3.820247, w = 3.072049, b = -0.910539
cost = 3.729680, w = 3.062823, b = -0.913007
cost = 3.641492, w = 3.053716, b = -0.915434
cost = 3.555646, w = 3.044728, b = -0.917820
cost = 3.472072, w = 3.035858, b = -0.920165
cost = 3.390701, w = 3.027102, b = -0.922470
cost = 3.311488, w = 3.018461, b = -0.924735
cost = 3.234376, w = 3.009933, b = -0.926959
cost = 3.159303, w = 3.001516, b = -0.929145
cost = 3.086214, w = 2.993209, b = -0.931293
cost = 3.015058, w = 2.985009, b = -0.933404
cost = 2.945787, w = 2.976918, b = -0.935479
cost = 2.878351, w = 2.968932, b = -0.937517
cost = 2.812690, w = 2.961049, b = -0.939519
cost = 2.748768, w = 2.953269, b = -0.941485
cost = 2.686533, w = 2.945590, b = -0.943417
cost = 2.625949, w = 2.938011, b = -0.945313
cost = 2.566960, w = 2.930531, b = -0.947176
cost = 2.509526, w = 2.923147, b = -0.949005
cost = 2.453610, w = 2.915859, b = -0.950801
cost = 2.399170, w = 2.908666, b = -0.952564
cost = 2.346172, w = 2.901567, b = -0.954295
cost = 2.294573, w = 2.894560, b = -0.955994
cost = 2.244332, w = 2.887643, b = -0.957661
cost = 2.195421, w = 2.880817, b = -0.959297
cost = 2.147799, w = 2.874079, b = -0.960902
cost = 2.101429, w = 2.867428, b = -0.962477
cost = 2.056281, w = 2.860862, b = -0.964023
cost = 2.012325, w = 2.854383, b = -0.965539
cost = 1.969526, w = 2.847986, b = -0.967026
cost = 1.927856, w = 2.841673, b = -0.968485
cost = 1.887284, w = 2.835442, b = -0.969915
cost = 1.847779, w = 2.829291, b = -0.971319
cost = 1.809308, w = 2.823219, b = -0.972694
cost = 1.771851, w = 2.817225, b = -0.974043
cost = 1.735382, w = 2.811309, b = -0.975365
cost = 1.699873, w = 2.805470, b = -0.976660
cost = 1.665293, w = 2.799705, b = -0.977929
cost = 1.631624, w = 2.794015, b = -0.979173
cost = 1.598837, w = 2.788397, b = -0.980393
cost = 1.566913, w = 2.782853, b = -0.981586
cost = 1.535826, w = 2.777380, b = -0.982754
cost = 1.505552, w = 2.771976, b = -0.983900
cost = 1.476071, w = 2.766642, b = -0.985021
cost = 1.447366, w = 2.761377, b = -0.986120
cost = 1.419412, w = 2.756179, b = -0.987193
cost = 1.392192, w = 2.751048, b = -0.988244
cost = 1.365683, w = 2.745983, b = -0.989273
cost = 1.339869, w = 2.740983, b = -0.990280
cost = 1.314729, w = 2.736047, b = -0.991264
cost = 1.290246, w = 2.731174, b = -0.992226
cost = 1.266402, w = 2.726363, b = -0.993167
cost = 1.243181, w = 2.721614, b = -0.994087
cost = 1.220566, w = 2.716925, b = -0.994986
cost = 1.198540, w = 2.712296, b = -0.995865
cost = 1.177089, w = 2.707727, b = -0.996724
cost = 1.156197, w = 2.703215, b = -0.997562
cost = 1.135848, w = 2.698761, b = -0.998381
cost = 1.116030, w = 2.694364, b = -0.999181
cost = 1.096726, w = 2.690022, b = -0.999961
cost = 1.077925, w = 2.685736, b = -1.000722
cost = 1.059611, w = 2.681504, b = -1.001464
cost = 1.041775, w = 2.677327, b = -1.002189
cost = 1.024400, w = 2.673202, b = -1.002895
cost = 1.007476, w = 2.669129, b = -1.003583
cost = 0.990992, w = 2.665109, b = -1.004253
cost = 0.974933, w = 2.661139, b = -1.004906
cost = 0.959289, w = 2.657219, b = -1.005541
cost = 0.944049, w = 2.653348, b = -1.006160
cost = 0.929205, w = 2.649527, b = -1.006763
cost = 0.914743, w = 2.645754, b = -1.007349
cost = 0.900656, w = 2.642029, b = -1.007918
cost = 0.886931, w = 2.638351, b = -1.008472
cost = 0.873559, w = 2.634719, b = -1.009009
cost = 0.860531, w = 2.631132, b = -1.009531
cost = 0.847838, w = 2.627591, b = -1.010037
cost = 0.835472, w = 2.624095, b = -1.010529
cost = 0.823422, w = 2.620642, b = -1.011005
cost = 0.811681, w = 2.617233, b = -1.011466
cost = 0.800241, w = 2.613866, b = -1.011913
cost = 0.789094, w = 2.610542, b = -1.012346
cost = 0.778231, w = 2.607259, b = -1.012765
cost = 0.767645, w = 2.604017, b = -1.013170
cost = 0.757329, w = 2.600816, b = -1.013560
cost = 0.747276, w = 2.597654, b = -1.013937
cost = 0.737479, w = 2.594532, b = -1.014301
cost = 0.727930, w = 2.591449, b = -1.014652
cost = 0.718626, w = 2.588405, b = -1.014990
cost = 0.709556, w = 2.585398, b = -1.015315
cost = 0.700716, w = 2.582429, b = -1.015627
cost = 0.692099, w = 2.579496, b = -1.015927
cost = 0.683701, w = 2.576600, b = -1.016213
cost = 0.675514, w = 2.573740, b = -1.016489
cost = 0.667533, w = 2.570915, b = -1.016752
cost = 0.659753, w = 2.568125, b = -1.017002
cost = 0.652169, w = 2.565370, b = -1.017242
cost = 0.644774, w = 2.562649, b = -1.017470
cost = 0.637566, w = 2.559961, b = -1.017686
cost = 0.630537, w = 2.557307, b = -1.017891
cost = 0.623684, w = 2.554685, b = -1.018086
cost = 0.617001, w = 2.552095, b = -1.018269
cost = 0.610484, w = 2.549537, b = -1.018442
cost = 0.604130, w = 2.547011, b = -1.018604
cost = 0.597932, w = 2.544515, b = -1.018756
cost = 0.591888, w = 2.542050, b = -1.018898
cost = 0.585993, w = 2.539615, b = -1.019029
cost = 0.580244, w = 2.537210, b = -1.019150
cost = 0.574637, w = 2.534834, b = -1.019262
cost = 0.569166, w = 2.532487, b = -1.019363
cost = 0.563830, w = 2.530169, b = -1.019456
cost = 0.558625, w = 2.527879, b = -1.019538
cost = 0.553546, w = 2.525617, b = -1.019612
cost = 0.548591, w = 2.523382, b = -1.019676
cost = 0.543757, w = 2.521174, b = -1.019731
cost = 0.539040, w = 2.518993, b = -1.019777
cost = 0.534437, w = 2.516839, b = -1.019814
cost = 0.529944, w = 2.514710, b = -1.019843
cost = 0.525560, w = 2.512607, b = -1.019863
cost = 0.521281, w = 2.510529, b = -1.019875
cost = 0.517105, w = 2.508476, b = -1.019879
cost = 0.513029, w = 2.506449, b = -1.019874
cost = 0.509049, w = 2.504445, b = -1.019861
cost = 0.505164, w = 2.502465, b = -1.019839
cost = 0.501371, w = 2.500509, b = -1.019811
cost = 0.497668, w = 2.498576, b = -1.019774
cost = 0.494052, w = 2.496666, b = -1.019730
cost = 0.490521, w = 2.494780, b = -1.019679
cost = 0.487072, w = 2.492915, b = -1.019619
cost = 0.483704, w = 2.491073, b = -1.019552
cost = 0.480415, w = 2.489253, b = -1.019479
cost = 0.477202, w = 2.487454, b = -1.019398
cost = 0.474062, w = 2.485676, b = -1.019310
cost = 0.470995, w = 2.483919, b = -1.019215
cost = 0.467999, w = 2.482183, b = -1.019113
cost = 0.465071, w = 2.480468, b = -1.019005
cost = 0.462209, w = 2.478772, b = -1.018890
cost = 0.459413, w = 2.477097, b = -1.018768
cost = 0.456679, w = 2.475441, b = -1.018639
cost = 0.454007, w = 2.473804, b = -1.018505
cost = 0.451395, w = 2.472187, b = -1.018364
cost = 0.448842, w = 2.470588, b = -1.018217
cost = 0.446345, w = 2.469008, b = -1.018064
cost = 0.443903, w = 2.467446, b = -1.017905
cost = 0.441516, w = 2.465903, b = -1.017740
cost = 0.439180, w = 2.464377, b = -1.017570
cost = 0.436896, w = 2.462869, b = -1.017393
cost = 0.434661, w = 2.461378, b = -1.017211
cost = 0.432474, w = 2.459904, b = -1.017023
cost = 0.430335, w = 2.458447, b = -1.016830
cost = 0.428242, w = 2.457008, b = -1.016631
cost = 0.426193, w = 2.455584, b = -1.016427
cost = 0.424188, w = 2.454177, b = -1.016217
cost = 0.422225, w = 2.452786, b = -1.016003
cost = 0.420304, w = 2.451411, b = -1.015783
cost = 0.418422, w = 2.450051, b = -1.015558
cost = 0.416579, w = 2.448707, b = -1.015328
cost = 0.414774, w = 2.447377, b = -1.015093
cost = 0.413007, w = 2.446064, b = -1.014853
cost = 0.411276, w = 2.444764, b = -1.014609
cost = 0.409579, w = 2.443480, b = -1.014359
cost = 0.407917, w = 2.442209, b = -1.014106
cost = 0.406288, w = 2.440953, b = -1.013848
cost = 0.404692, w = 2.439712, b = -1.013584
cost = 0.403127, w = 2.438483, b = -1.013317
cost = 0.401593, w = 2.437269, b = -1.013045
cost = 0.400088, w = 2.436068, b = -1.012769
cost = 0.398613, w = 2.434880, b = -1.012489
cost = 0.397167, w = 2.433706, b = -1.012205
cost = 0.395748, w = 2.432544, b = -1.011916
cost = 0.394355, w = 2.431396, b = -1.011623
cost = 0.392989, w = 2.430259, b = -1.011327
cost = 0.391649, w = 2.429136, b = -1.011026
cost = 0.390333, w = 2.428024, b = -1.010722
cost = 0.389042, w = 2.426925, b = -1.010414
cost = 0.387774, w = 2.425838, b = -1.010101
cost = 0.386529, w = 2.424762, b = -1.009786
cost = 0.385307, w = 2.423698, b = -1.009466
cost = 0.384106, w = 2.422646, b = -1.009143
cost = 0.382927, w = 2.421605, b = -1.008816
cost = 0.381768, w = 2.420575, b = -1.008486
cost = 0.380629, w = 2.419556, b = -1.008152
cost = 0.379510, w = 2.418548, b = -1.007815
cost = 0.378410, w = 2.417551, b = -1.007475
cost = 0.377328, w = 2.416564, b = -1.007131
cost = 0.376265, w = 2.415588, b = -1.006784
cost = 0.375219, w = 2.414622, b = -1.006433
cost = 0.374190, w = 2.413666, b = -1.006080
cost = 0.373178, w = 2.412721, b = -1.005723
cost = 0.372183, w = 2.411785, b = -1.005364
cost = 0.371203, w = 2.410859, b = -1.005001
cost = 0.370239, w = 2.409943, b = -1.004635
cost = 0.369290, w = 2.409036, b = -1.004267
cost = 0.368355, w = 2.408139, b = -1.003896
cost = 0.367435, w = 2.407251, b = -1.003521
cost = 0.366529, w = 2.406372, b = -1.003144
cost = 0.365636, w = 2.405502, b = -1.002764
cost = 0.364757, w = 2.404641, b = -1.002382
cost = 0.363890, w = 2.403789, b = -1.001997
cost = 0.363036, w = 2.402946, b = -1.001609
cost = 0.362194, w = 2.402111, b = -1.001219
cost = 0.361364, w = 2.401285, b = -1.000826
cost = 0.360546, w = 2.400467, b = -1.000430
cost = 0.359739, w = 2.399657, b = -1.000032
cost = 0.358943, w = 2.398855, b = -0.999632
cost = 0.358158, w = 2.398061, b = -0.999229
cost = 0.357383, w = 2.397275, b = -0.998824
cost = 0.356619, w = 2.396497, b = -0.998417
cost = 0.355864, w = 2.395727, b = -0.998007
cost = 0.355119, w = 2.394964, b = -0.997595
cost = 0.354383, w = 2.394209, b = -0.997180
cost = 0.353657, w = 2.393462, b = -0.996764
cost = 0.352940, w = 2.392721, b = -0.996345
cost = 0.352231, w = 2.391988, b = -0.995925
cost = 0.351531, w = 2.391262, b = -0.995502
cost = 0.350840, w = 2.390543, b = -0.995077
cost = 0.350156, w = 2.389831, b = -0.994650
cost = 0.349481, w = 2.389126, b = -0.994221
cost = 0.348812, w = 2.388427, b = -0.993790
cost = 0.348152, w = 2.387735, b = -0.993357
cost = 0.347498, w = 2.387050, b = -0.992922
cost = 0.346852, w = 2.386371, b = -0.992485
cost = 0.346213, w = 2.385698, b = -0.992047
cost = 0.345580, w = 2.385032, b = -0.991606
cost = 0.344955, w = 2.384372, b = -0.991164
cost = 0.344335, w = 2.383718, b = -0.990720
cost = 0.343722, w = 2.383071, b = -0.990275
cost = 0.343115, w = 2.382429, b = -0.989828
cost = 0.342514, w = 2.381793, b = -0.989379
cost = 0.341919, w = 2.381163, b = -0.988928
cost = 0.341330, w = 2.380539, b = -0.988476
cost = 0.340746, w = 2.379920, b = -0.988022
cost = 0.340167, w = 2.379308, b = -0.987567
cost = 0.339594, w = 2.378700, b = -0.987110
cost = 0.339026, w = 2.378098, b = -0.986652
cost = 0.338463, w = 2.377501, b = -0.986192
cost = 0.337905, w = 2.376910, b = -0.985731
cost = 0.337351, w = 2.376324, b = -0.985268
cost = 0.336803, w = 2.375743, b = -0.984803
cost = 0.336259, w = 2.375168, b = -0.984338
cost = 0.335719, w = 2.374597, b = -0.983871
cost = 0.335184, w = 2.374032, b = -0.983402
cost = 0.334653, w = 2.373471, b = -0.982932
cost = 0.334126, w = 2.372915, b = -0.982461
cost = 0.333603, w = 2.372364, b = -0.981989
cost = 0.333083, w = 2.371817, b = -0.981516
cost = 0.332568, w = 2.371276, b = -0.981041
cost = 0.332057, w = 2.370739, b = -0.980565
cost = 0.331549, w = 2.370206, b = -0.980088
cost = 0.331045, w = 2.369678, b = -0.979610
cost = 0.330545, w = 2.369154, b = -0.979130
cost = 0.330047, w = 2.368635, b = -0.978649
cost = 0.329553, w = 2.368120, b = -0.978167
cost = 0.329063, w = 2.367609, b = -0.977685
cost = 0.328576, w = 2.367103, b = -0.977201
cost = 0.328091, w = 2.366600, b = -0.976716
cost = 0.327610, w = 2.366102, b = -0.976230
cost = 0.327132, w = 2.365608, b = -0.975743
cost = 0.326656, w = 2.365118, b = -0.975254
cost = 0.326183, w = 2.364631, b = -0.974765
cost = 0.325714, w = 2.364149, b = -0.974275
cost = 0.325247, w = 2.363670, b = -0.973785
cost = 0.324782, w = 2.363195, b = -0.973293
cost = 0.324320, w = 2.362724, b = -0.972800
cost = 0.323861, w = 2.362257, b = -0.972306
cost = 0.323404, w = 2.361793, b = -0.971811
cost = 0.322950, w = 2.361333, b = -0.971316
cost = 0.322497, w = 2.360876, b = -0.970819
cost = 0.322048, w = 2.360423, b = -0.970322
cost = 0.321600, w = 2.359973, b = -0.969824
cost = 0.321155, w = 2.359527, b = -0.969326
cost = 0.320712, w = 2.359084, b = -0.968826
cost = 0.320271, w = 2.358644, b = -0.968326
cost = 0.319832, w = 2.358208, b = -0.967825
cost = 0.319395, w = 2.357774, b = -0.967323
cost = 0.318960, w = 2.357344, b = -0.966820
cost = 0.318528, w = 2.356918, b = -0.966317
cost = 0.318096, w = 2.356494, b = -0.965813
cost = 0.317667, w = 2.356073, b = -0.965309
cost = 0.317240, w = 2.355656, b = -0.964803
cost = 0.316815, w = 2.355241, b = -0.964298
cost = 0.316391, w = 2.354829, b = -0.963791
cost = 0.315969, w = 2.354421, b = -0.963284
cost = 0.315549, w = 2.354015, b = -0.962776
cost = 0.315130, w = 2.353612, b = -0.962267
cost = 0.314713, w = 2.353212, b = -0.961758
cost = 0.314297, w = 2.352814, b = -0.961248
cost = 0.313883, w = 2.352419, b = -0.960738
cost = 0.313471, w = 2.352027, b = -0.960227
cost = 0.313060, w = 2.351638, b = -0.959716
cost = 0.312651, w = 2.351251, b = -0.959204
cost = 0.312243, w = 2.350867, b = -0.958692
cost = 0.311836, w = 2.350486, b = -0.958179
cost = 0.311431, w = 2.350106, b = -0.957665
cost = 0.311027, w = 2.349730, b = -0.957151
cost = 0.310624, w = 2.349356, b = -0.956637
